code,chapitre,chapitre_libelle,groupe,groupe_libelle,variete,libelle,libelle_normalise,sai,revision
7663,7,INFLAMMATION COMMUNE,76,INFLAMMATION SUBAIGUE ET CHRONIQUE (SAI),63,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC HYPERPLASIE PAPILLOMATEUSE EPITHELIALE OU MESOTHELIALE,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC HYPERPLASIE PAPILLOMATEUSE EPITHELIALE OU MESOTHELIALE,non,
7665,7,INFLAMMATION COMMUNE,76,INFLAMMATION SUBAIGUE ET CHRONIQUE (SAI),65,INFLAMMATION SUBAIGUE ET CHRONIQUE DES LUMIERES ET CONDUITS,INFLAMMATION SUBAIGUE ET CHRONIQUE DES LUMIERES ET CONDUITS,non,1999 AJOUT
7670,7,INFLAMMATION COMMUNE,76,INFLAMMATION SUBAIGUE ET CHRONIQUE (SAI),70,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC HYPOPLASIE OU ATROPHIE EPITHELIALE OU MESOTHELIALE,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC HYPOPLASIE OU ATROPHIE EPITHELIALE OU MESOTHELIALE,non,
7680,7,INFLAMMATION COMMUNE,76,INFLAMMATION SUBAIGUE ET CHRONIQUE (SAI),80,INFLAMMATION CHRONIQUE SUPPUREE (SAI),INFLAMMATION CHRONIQUE SUPPUREE (SAI),oui,
7681,7,INFLAMMATION COMMUNE,76,INFLAMMATION SUBAIGUE ET CHRONIQUE (SAI),81,ABCES CHRONIQUE,ABCES CHRONIQUE,non,
7683,7,INFLAMMATION COMMUNE,76,INFLAMMATION SUBAIGUE ET CHRONIQUE (SAI),83,ABCES ENKYSTE,ABCES ENKYSTE,non,
7685,7,INFLAMMATION COMMUNE,76,INFLAMMATION SUBAIGUE ET CHRONIQUE (SAI),85,PYOSCLEROSE,PYOSCLEROSE,non,
7690,7,INFLAMMATION COMMUNE,76,INFLAMMATION SUBAIGUE ET CHRONIQUE (SAI),90,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC MODIFICATIONS DIVERSES (SAI),INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC MODIFICATIONS DIVERSES (SAI),oui,
7691,7,INFLAMMATION COMMUNE,76,INFLAMMATION SUBAIGUE ET CHRONIQUE (SAI),91,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC FISTULE,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC FISTULE,non,
7692,7,INFLAMMATION COMMUNE,76,INFLAMMATION SUBAIGUE ET CHRONIQUE (SAI),92,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC FISSURE,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC FISSURE,non,
7693,7,INFLAMMATION COMMUNE,76,INFLAMMATION SUBAIGUE ET CHRONIQUE (SAI),93,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC EPANCHEMENT,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC EPANCHEMENT,non,
7695,7,INFLAMMATION COMMUNE,76,INFLAMMATION SUBAIGUE ET CHRONIQUE (SAI),95,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC ECTASIE KYSTIQUE DES GLANDES,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC ECTASIE KYSTIQUE DES GLANDES,non,
7696,7,INFLAMMATION COMMUNE,76,INFLAMMATION SUBAIGUE ET CHRONIQUE (SAI),96,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC RETENTION LIQUIDIENNE OU BILIAIRE,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC RETENTION LIQUIDIENNE OU BILIAIRE,non,
7697,7,INFLAMMATION COMMUNE,76,INFLAMMATION SUBAIGUE ET CHRONIQUE (SAI),97,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC EMPHYSEME,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC EMPHYSEME,non,
7698,7,INFLAMMATION COMMUNE,76,INFLAMMATION SUBAIGUE ET CHRONIQUE (SAI),98,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC INCLUSIONS CELLULAIRES (SAI) FIBROSE INFLAMMATOIRE,INFLAMMATION SUBAIGUE ET CHRONIQUE AVEC INCLUSIONS CELLULAIRES (SAI) FIBROSE INFLAMMATOIRE,oui,
7700,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),00,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),oui,
7710,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),10,FIBROSE DES SEREUSES - SERITE - PACHYSERITE (SAI),FIBROSE DES SEREUSES - SERITE - PACHYSERITE (SAI),oui,
7711,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),11,FIBROSE DES SEREUSES AVEC BRIDE,FIBROSE DES SEREUSES AVEC BRIDE,non,
7712,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),12,FIBROSE LOCALISEE DES SEREUSES OU EN PLAQUE - PACHYSERITE EN PLAQUE,FIBROSE LOCALISEE DES SEREUSES OU EN PLAQUE - PACHYSERITE EN PLAQUE,non,
7714,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),14,FIBROSE SYMPHYSAIRE DES SEREUSES - SYMPHYSE CICATRICIELLE DES SEREUSES,FIBROSE SYMPHYSAIRE DES SEREUSES - SYMPHYSE CICATRICIELLE DES SEREUSES,non,
7716,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),16,FIBROSE CLOISONNEE DES SEREUSES - PACHYSERITE CLOISONNEE,FIBROSE CLOISONNEE DES SEREUSES - PACHYSERITE CLOISONNEE,non,
7718,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),18,FIBROSE DIFFUSE DES SEREUSES - PACHYSERITE,FIBROSE DIFFUSE DES SEREUSES - PACHYSERITE,non,
7719,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),19,FIBROSE CALCIFIEE DES SEREUSES- PACHYSERITE CALCIFIEE - OS DE SEICHE,FIBROSE CALCIFIEE DES SEREUSES- PACHYSERITE CALCIFIEE - OS DE SEICHE,non,
7720,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),20,FIBROSE DES ENVELOPPES - PERIVISCERITE (SAI),FIBROSE DES ENVELOPPES - PERIVISCERITE (SAI),oui,
7721,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),21,FIBROSE LOCALISEE DES ENVELOPPES - PERIVISCERITE EN PLAQUE,FIBROSE LOCALISEE DES ENVELOPPES - PERIVISCERITE EN PLAQUE,non,
7722,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),22,FIBROSE LOCALISEE OU EN PLAQUE CALCIFIEE DES ENVELOPPES,FIBROSE LOCALISEE OU EN PLAQUE CALCIFIEE DES ENVELOPPES,non,
7723,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),23,FIBROSE DIFFUSE DES ENVELOPPES - PERIVISCERITE,FIBROSE DIFFUSE DES ENVELOPPES - PERIVISCERITE,non,
7725,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),25,FIBROSE CALCIFIEE DIFFUSE DES ENVELOPPES- PERIVISCERITE CALCIFIEE,FIBROSE CALCIFIEE DIFFUSE DES ENVELOPPES- PERIVISCERITE CALCIFIEE,non,
7730,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),30,FIBROSE VISCERALE SYSTEMATISEE (SAI),FIBROSE VISCERALE SYSTEMATISEE (SAI),oui,
7731,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),31,FIBROSE VISCERALE SYSTEMATISEE LOCALISEE,FIBROSE VISCERALE SYSTEMATISEE LOCALISEE,non,
7732,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),32,FIBROSE VISCERALE SYSTEMATISEE DISSEMINEE,FIBROSE VISCERALE SYSTEMATISEE DISSEMINEE,non,
7733,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),33,FIBROSE VISCERALE SYSTEMATISEE DIFFUSE (SAI),FIBROSE VISCERALE SYSTEMATISEE DIFFUSE (SAI),oui,
7734,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),34,FIBROSE VISCERALE SYSTEMATISEE DIFFUSE PRIMITIVE,FIBROSE VISCERALE SYSTEMATISEE DIFFUSE PRIMITIVE,non,
7735,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),35,FIBROSE VISCERALE SYSTEMATISEE DIFFUSE SECONDAIRE,FIBROSE VISCERALE SYSTEMATISEE DIFFUSE SECONDAIRE,non,
7739,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),39,FIBROSE VISCERALE SYSTEMATISEE DES MEMBRANES BASALES EPITHELIALES ET DU CONJONCTIF SOUS EPITHELIAL,FIBROSE VISCERALE SYSTEMATISEE DES MEMBRANES BASALES EPITHELIALES ET DU CONJONCTIF SOUS EPITHELIAL,non,
7750,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),50,FIBROSE VISCERALE MUTILANTE (SAI),FIBROSE VISCERALE MUTILANTE (SAI),oui,
7751,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),51,FIBROSE VISCERALE MUTILANTE LOCALISEE,FIBROSE VISCERALE MUTILANTE LOCALISEE,non,
7752,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),52,FIBROSE VISCERALE MUTILANTE DISSEMINEE,FIBROSE VISCERALE MUTILANTE DISSEMINEE,non,
7753,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),53,FIBROSE VISCERALE MUTILANTE ANNULAIRE MICRONODULAIRE,FIBROSE VISCERALE MUTILANTE ANNULAIRE MICRONODULAIRE,non,
7754,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),54,FIBROSE VISCERALE MUTILANTE ANNULAIRE MACRONODULAIRE,FIBROSE VISCERALE MUTILANTE ANNULAIRE MACRONODULAIRE,non,
7755,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),55,FIBROSE VISCERALE MUTILANTE ANNULAIRE IRREGULIERE MICRO ET MACRONODULAIRE,FIBROSE VISCERALE MUTILANTE ANNULAIRE IRREGULIERE MICRO ET MACRONODULAIRE,non,
7756,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),56,FIBROSE VISCERALE MUTILANTE ANNULAIRE A NODULES GEANTS,FIBROSE VISCERALE MUTILANTE ANNULAIRE A NODULES GEANTS,non,
7757,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),57,FIBROSE VISCERALE MUTILANTE ANNULAIRE AVEC ASPECTS PARTICULIERS,FIBROSE VISCERALE MUTILANTE ANNULAIRE AVEC ASPECTS PARTICULIERS,non,1998 AJOUT
7761,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),61,FIBROSE VISCERALE MUTILANTE AVEC CHOLESTASE (SAI),FIBROSE VISCERALE MUTILANTE AVEC CHOLESTASE (SAI),oui,
7762,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),62,FIBROSE VISCERALE MUTILANTE AVEC CHOLESTASE PRIMITIVE,FIBROSE VISCERALE MUTILANTE AVEC CHOLESTASE PRIMITIVE,non,
7763,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),63,FIBROSE VISCERALE MUTILANTE AVEC CHOLESTASE SECONDAIRE,FIBROSE VISCERALE MUTILANTE AVEC CHOLESTASE SECONDAIRE,non,
7767,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),67,FIBROSE VISCERALE MUTILANTE ZONALE,FIBROSE VISCERALE MUTILANTE ZONALE,non,
7769,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),69,FIBROSE VISCERALE MUTILANTE CONFLUENTE OU MASSIVE,FIBROSE VISCERALE MUTILANTE CONFLUENTE OU MASSIVE,non,
7771,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),71,FIBROSE VISCERALE MUTILANTE ACTIVE OU EVOLUTIVE,FIBROSE VISCERALE MUTILANTE ACTIVE OU EVOLUTIVE,non,
7772,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),72,FIBROSE VISCERALE MUTILANTE INERTE OU STABILISEE,FIBROSE VISCERALE MUTILANTE INERTE OU STABILISEE,non,
7774,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),74,FIBROSE VISCERALE MUTILANTE CONGENITALE,FIBROSE VISCERALE MUTILANTE CONGENITALE,non,1992 AJOUT
7780,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),80,FIBROSE INFLAMMATOIRE DIVERSE (NCA),FIBROSE INFLAMMATOIRE DIVERSE (NCA),non,
7781,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),81,FIBROHYALINOSE,FIBROHYALINOSE,non,
7783,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),83,FIBROSE CALCIFIANTE,FIBROSE CALCIFIANTE,non,
7784,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),84,FIBROSE ELASTIGENE,FIBROSE ELASTIGENE,non,
7786,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),86,FIBROSE MYOGENE,FIBROSE MYOGENE,non,
7787,7,INFLAMMATION COMMUNE,77,FIBROSE D'ORIGINE INFLAMMATOIRE (SAI),87,FIBROSE INFLAMMATOIRE DES LUMIERES ET CONDUITS CICATRICES,FIBROSE INFLAMMATOIRE DES LUMIERES ET CONDUITS CICATRICES,non,1999 AJOUT
7800,7,INFLAMMATION COMMUNE,78,CICATRICE (SAI),00,CICATRICE (SAI),CICATRICE (SAI),oui,
7810,7,INFLAMMATION COMMUNE,78,CICATRICE (SAI),10,CHELOIDE,CHELOIDE,non,
7820,7,INFLAMMATION COMMUNE,78,CICATRICE (SAI),20,CICATRICE ATROPHIQUE,CICATRICE ATROPHIQUE,non,
7830,7,INFLAMMATION COMMUNE,78,CICATRICE (SAI),30,CICATRICE HYPERTROPHIQUE,CICATRICE HYPERTROPHIQUE,non,
7840,7,INFLAMMATION COMMUNE,78,CICATRICE (SAI),40,CICATRICE RETRACTILE,CICATRICE RETRACTILE,non,
7850,7,INFLAMMATION COMMUNE,78,CICATRICE (SAI),50,STENOSE CICATRICIELLE,STENOSE CICATRICIELLE,non,
7860,7,INFLAMMATION COMMUNE,78,CICATRICE (SAI),60,CICATRICE CALCIFIEE (SAI),CICATRICE CALCIFIEE (SAI),oui,
7870,7,INFLAMMATION COMMUNE,78,CICATRICE (SAI),70,CICATRICE METAPLASIQUE (SAI),CICATRICE METAPLASIQUE (SAI),oui,
7871,7,INFLAMMATION COMMUNE,78,CICATRICE (SAI),71,CICATRICE AVEC METAPLASIE CHONDROIDE,CICATRICE AVEC METAPLASIE CHONDROIDE,non,
7873,7,INFLAMMATION COMMUNE,78,CICATRICE (SAI),73,CICATRICE OSSIFIEE,CICATRICE OSSIFIEE,non,
7880,7,INFLAMMATION COMMUNE,78,CICATRICE (SAI),80,CICATRICE D'ORIGINE CHIRURGICALE (SAI),CICATRICE D'ORIGINE CHIRURGICALE (SAI),oui,
7881,7,INFLAMMATION COMMUNE,78,CICATRICE (SAI),81,CICATRICE DES PRELEVEMENTS BIOPSIQUES (SAI) AUTRES INFLAMMATIONS,CICATRICE DES PRELEVEMENTS BIOPSIQUES (SAI) AUTRES INFLAMMATIONS,oui,
7900,7,INFLAMMATION COMMUNE,79,INFLAMMATION DE NATURE INCERTAINE (SAI),00,INFLAMMATION DE NATURE INCERTAINE (SAI),INFLAMMATION DE NATURE INCERTAINE (SAI),oui,1997 AJOUT
7910,7,INFLAMMATION COMMUNE,79,INFLAMMATION DE NATURE INCERTAINE (SAI),10,RECTOCOLITE HEMORRAGIQUE (SAI),RECTOCOLITE HEMORRAGIQUE (SAI),oui,1997 AJOUT
7911,7,INFLAMMATION COMMUNE,79,INFLAMMATION DE NATURE INCERTAINE (SAI),11,RECTOCOLITE HEMORRAGIQUE MINEURE ET/OU INCERTAINE,RECTOCOLITE HEMORRAGIQUE MINEURE ET/OU INCERTAINE,non,1997 AJOUT
7912,7,INFLAMMATION COMMUNE,79,INFLAMMATION DE NATURE INCERTAINE (SAI),12,RECTOCOLITE HEMORRAGIQUE QUIESCENTE ET/OU EN REMISSION,RECTOCOLITE HEMORRAGIQUE QUIESCENTE ET/OU EN REMISSION,non,1997 AJOUT
7913,7,INFLAMMATION COMMUNE,79,INFLAMMATION DE NATURE INCERTAINE (SAI),13,RECTOCOLITE HEMORRAGIQUE TYPIQUE,RECTOCOLITE HEMORRAGIQUE TYPIQUE,non,1997 AJOUT
7914,7,INFLAMMATION COMMUNE,79,INFLAMMATION DE NATURE INCERTAINE (SAI),14,RECTOCOLITE HEMORRAGIQUE AVEC PSEUDO-POLYPES,RECTOCOLITE HEMORRAGIQUE AVEC PSEUDO-POLYPES,non,1997 AJOUT
7915,7,INFLAMMATION COMMUNE,79,INFLAMMATION DE NATURE INCERTAINE (SAI),15,RECTOCOLITE HEMORRAGIQUE EN POUSSEE,RECTOCOLITE HEMORRAGIQUE EN POUSSEE,non,1997 AJOUT
7916,7,INFLAMMATION COMMUNE,79,INFLAMMATION DE NATURE INCERTAINE (SAI),16,RECTOCOLITE HEMORRAGIQUE CICATRISEE 8 - INFLAMMATION PARTICULIERE INFLAMMATION BACTERIENNE,RECTOCOLITE HEMORRAGIQUE CICATRISEE 8 - INFLAMMATION PARTICULIERE INFLAMMATION BACTERIENNE,non,1997 AJOUT
8000,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),00,INFLAMMATION BACTERIENNE (SAI),INFLAMMATION BACTERIENNE (SAI),oui,
8002,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),02,SEPTICEMIE - SEPSIS - ETAT SEPTIQUE,SEPTICEMIE - SEPSIS - ETAT SEPTIQUE,non,1992 AJOUT
8004,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),04,SEPTICOPYOHEMIE,SEPTICOPYOHEMIE,non,1992 AJOUT
8010,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),10,COCCI A GRAM POSITIF (SAI),COCCI A GRAM POSITIF (SAI),oui,
8011,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),11,PNEUMOCOQUE,PNEUMOCOQUE,non,
8013,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),13,STAPHYLOCOQUE (SAI),STAPHYLOCOQUE (SAI),oui,
8015,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),15,STREPTOCOQUE (SAI),STREPTOCOQUE (SAI),oui,
8016,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),16,STREPTOCOQUE DU GROUPE A BETA HEMOLYTIQUE,STREPTOCOQUE DU GROUPE A BETA HEMOLYTIQUE,non,
8017,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),17,ENTEROCOQUE - STREPTOCOQUE DU GROUPE D,ENTEROCOQUE - STREPTOCOQUE DU GROUPE D,non,
8020,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),20,COCCI A GRAM NEGATIF,COCCI A GRAM NEGATIF,non,
8021,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),21,GONOCOQUE,GONOCOQUE,non,
8023,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),23,MENINGOCOQUE,MENINGOCOQUE,non,
8030,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),30,ENTEROBACTERIE (SAI),ENTEROBACTERIE (SAI),oui,
8031,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),31,ESCHERICHIA COLI,ESCHERICHIA COLI,non,
8032,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),32,SALMONELLA TYPHI - TYPHOIDE,SALMONELLA TYPHI - TYPHOIDE,non,
8033,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),33,SALMONELLA PARATYPHI,SALMONELLA PARATYPHI,non,
8035,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),35,SHIGELLA - DYSENTERIE BACILLAIRE,SHIGELLA - DYSENTERIE BACILLAIRE,non,
8036,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),36,HELICOBACTER - CAMPYLOBACTER,HELICOBACTER - CAMPYLOBACTER,non,
8040,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),40,BACILLE A GRAM NEGATIF (NCA),BACILLE A GRAM NEGATIF (NCA),non,
8041,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),41,HEMOPHILUS DUCREYI (CHANCRE MOU),HEMOPHILUS DUCREYI (CHANCRE MOU),non,
8043,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),43,HEMOPHILUS INFLUENZAE,HEMOPHILUS INFLUENZAE,non,
8045,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),45,KLEBSIELLA OZONAE - OZENE,KLEBSIELLA OZONAE - OZENE,non,
8046,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),46,KLEBSIELLA PNEUMONIAE (FRIEDLANDER),KLEBSIELLA PNEUMONIAE (FRIEDLANDER),non,
8047,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),47,KLEBSIELLA RHINOSCLEROMATIS - RHINOSCLEROME,KLEBSIELLA RHINOSCLEROMATIS - RHINOSCLEROME,non,
8051,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),51,LEGIONELLA,LEGIONELLA,non,
8052,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),52,BARTONELLA,BARTONELLA,non,2009 AJOUT
8053,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),53,PROTEUS,PROTEUS,non,
8055,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),55,PSEUDOMONAS AERUGINOSA - PYOCYANIQUE,PSEUDOMONAS AERUGINOSA - PYOCYANIQUE,non,
8057,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),57,VIBRION CHOLERIQUE,VIBRION CHOLERIQUE,non,
8060,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),60,BACILLE A GRAM POSITIF (SAI),BACILLE A GRAM POSITIF (SAI),oui,
8061,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),61,BACILLUS ANTHRACOSIS - CHARBON,BACILLUS ANTHRACOSIS - CHARBON,non,
8063,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),63,CORYNEBACTERIE - DIPHTERIE,CORYNEBACTERIE - DIPHTERIE,non,
8065,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),65,ERISYPELOTHRIX INSIDIOSA - ROUGET DU PORC,ERISYPELOTHRIX INSIDIOSA - ROUGET DU PORC,non,
8067,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),67,LISTERIA - LISTERIOSE,LISTERIA - LISTERIOSE,non,
8070,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),70,BACTERIE ANAEROBIE (SAI),BACTERIE ANAEROBIE (SAI),oui,
8071,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),71,CLOSTRIDIUM BOTULINUM - BOTULISME,CLOSTRIDIUM BOTULINUM - BOTULISME,non,
8072,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),72,CLOSTRIDIUM TETANI - TETANOS,CLOSTRIDIUM TETANI - TETANOS,non,
8073,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),73,CLOSTRIDIUM WELCHI (PERFRINGENS),CLOSTRIDIUM WELCHI (PERFRINGENS),non,
8074,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),74,CLOSTRIDIUM TELLURIQUE (NCA),CLOSTRIDIUM TELLURIQUE (NCA),non,
8080,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),80,CHLAMYDIACES,CHLAMYDIACES,non,
8081,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),81,ORNITHOSE - PSITTACOSE,ORNITHOSE - PSITTACOSE,non,
8082,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),82,CHLAMYDIA TRACHOMATIS - TRACHOME,CHLAMYDIA TRACHOMATIS - TRACHOME,non,
8084,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),84,INFLAMMATION A INCLUSION DES MUQUEUSES OCULAIRES ET GENITALES INFLAMMATION PAR AGENTS DIVERS,INFLAMMATION A INCLUSION DES MUQUEUSES OCULAIRES ET GENITALES INFLAMMATION PAR AGENTS DIVERS,non,
8090,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),90,INFLAMMATION PAR DES AGENTS DIVERS (SAI),INFLAMMATION PAR DES AGENTS DIVERS (SAI),oui,
8092,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),92,MALACOPLAKIE,MALACOPLAKIE,non,
8093,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),93,MYCOPLASME,MYCOPLASME,non,
8095,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),95,RICKETTSIOSE,RICKETTSIOSE,non,
8097,8,INFLAMMATION PARTICULIERE,80,INFLAMMATION BACTERIENNE (SAI),97,WHIPPLE : MALADIE DE,WHIPPLE : MALADIE DE,non,
8100,8,INFLAMMATION PARTICULIERE,81,SPIROCHETOSE (SAI),00,SPIROCHETOSE (SAI),SPIROCHETOSE (SAI),oui,
